Fips,Area,IndCode,Industry,2015
0,United States,1,All industry total,18007206
0,United States,2,  Private industries,15776274
0,United States,3,"    Agriculture, forestry, fishing, and hunting",184791
0,United States,4,      Farms,145476
0,United States,5,"      Forestry, fishing, and related activities",39315
0,United States,6,"    Mining, quarrying, and oil and gas extraction",327631
0,United States,7,      Oil and gas extraction,213114
0,United States,8,      Mining (except oil and gas),62614
0,United States,9,      Support activities for mining,51902
0,United States,10,    Utilities,282908
0,United States,11,    Construction,739914
0,United States,12,    Manufacturing,2184983
0,United States,13,      Durable goods manufacturing,1172084
0,United States,14,        Wood product manufacturing,29104
0,United States,15,        Nonmetallic mineral product manufacturing,51405
0,United States,16,        Primary metal manufacturing,55643
0,United States,17,        Fabricated metal product manufacturing,147443
0,United States,18,        Machinery manufacturing,147210
0,United States,19,        Computer and electronic product manufacturing,279025
0,United States,20,"        Electrical equipment, appliance, and component manufacturing",56040
0,United States,21,"        Motor vehicles, bodies and trailers, and parts manufacturing",160580
0,United States,22,        Other transportation equipment manufacturing,134149
0,United States,23,        Furniture and related product manufacturing,29388
0,United States,24,        Miscellaneous manufacturing,82097
0,United States,25,      Nondurable goods manufacturing,1012899
0,United States,26,        Food and beverage and tobacco products manufacturing,270087
0,United States,27,        Textile mills and textile product mills,17902
0,United States,28,"        Apparel, leather, and allied product manufacturing",9720
0,United States,29,        Paper manufacturing,58141
0,United States,30,        Printing and related support activities,38498
0,United States,31,        Petroleum and coal products manufacturing,158687
0,United States,32,        Chemical manufacturing,379502
0,United States,33,        Plastics and rubber products manufacturing,80361
0,United States,34,    Wholesale trade,1097853
0,United States,35,    Retail trade,1057828
0,United States,36,    Transportation and warehousing,546239
0,United States,37,      Air transportation,98579
0,United States,38,      Rail transportation,46009
0,United States,39,      Water transportation,17940
0,United States,40,      Truck transportation,149422
0,United States,41,      Transit and ground passenger transportation,35427
0,United States,42,      Pipeline transportation,27421
0,United States,43,      Other transportation and support activities,117037
0,United States,44,      Warehousing and storage,54404
0,United States,45,    Information,862006
0,United States,46,      Publishing industries (except Internet),221521
0,United States,47,      Motion picture and sound recording industries,119631
0,United States,48,      Broadcasting (except Internet) and telecommunications,407918
0,United States,49,"      Data processing, hosting, and other information services",112936
0,United States,50,"    Finance, insurance, real estate, rental, and leasing",3714287
0,United States,51,      Finance and insurance,1356840
0,United States,52,"        Monetary Authorities- central bank, credit intermediation, and related services",512384
