Fips,Area,IndCode,Industry,2008
0,United States,1,All industry total,14626598
0,United States,2,  Private industries,12716179
0,United States,3,"    Agriculture, forestry, fishing, and hunting",154525
0,United States,4,      Farms,126345
0,United States,5,"      Forestry, fishing, and related activities",28180
0,United States,6,"    Mining, quarrying, and oil and gas extraction",401457
0,United States,7,      Oil and gas extraction,280516
0,United States,8,      Mining (except oil and gas),62971
0,United States,9,      Support activities for mining,57970
0,United States,10,    Utilities,237514
0,United States,11,    Construction,652984
0,United States,12,    Manufacturing,1814120
0,United States,13,      Durable goods manufacturing,994444
0,United States,14,        Wood product manufacturing,25326
0,United States,15,        Nonmetallic mineral product manufacturing,43809
0,United States,16,        Primary metal manufacturing,67322
0,United States,17,        Fabricated metal product manufacturing,132981
0,United States,18,        Machinery manufacturing,129727
0,United States,19,        Computer and electronic product manufacturing,234108
0,United States,20,"        Electrical equipment, appliance, and component manufacturing",55089
0,United States,21,"        Motor vehicles, bodies and trailers, and parts manufacturing",91667
0,United States,22,        Other transportation equipment manufacturing,111581
0,United States,23,        Furniture and related product manufacturing,27943
0,United States,24,        Miscellaneous manufacturing,74889
0,United States,25,      Nondurable goods manufacturing,819676
0,United States,26,        Food and beverage and tobacco products manufacturing,201150
0,United States,27,        Textile mills and textile product mills,17813
0,United States,28,"        Apparel, leather, and allied product manufacturing",11583
0,United States,29,        Paper manufacturing,51056
0,United States,30,        Printing and related support activities,44909
0,United States,31,        Petroleum and coal products manufacturing,156777
0,United States,32,        Chemical manufacturing,280057
0,United States,33,        Plastics and rubber products manufacturing,56330
0,United States,34,    Wholesale trade,877814
0,United States,35,    Retail trade,856111
0,United States,36,    Transportation and warehousing,422352
0,United States,37,      Air transportation,64012
0,United States,38,      Rail transportation,37551
0,United States,39,      Water transportation,16851
0,United States,40,      Truck transportation,119879
0,United States,41,      Transit and ground passenger transportation,26888
0,United States,42,      Pipeline transportation,15868
0,United States,43,      Other transportation and support activities,95775
0,United States,44,      Warehousing and storage,45527
0,United States,45,    Information,730484
0,United States,46,      Publishing industries (except Internet),187148
0,United States,47,      Motion picture and sound recording industries,83206
0,United States,48,      Broadcasting (except Internet) and telecommunications,388783
0,United States,49,"      Data processing, hosting, and other information services",71346
0,United States,50,"    Finance, insurance, real estate, rental, and leasing",2804513
0,United States,51,      Finance and insurance,907226
0,United States,52,"        Monetary Authorities- central bank, credit intermediation, and related services",417408
0,United States,53,"        Securities, commodity contracts, and other financial investments and related activities",119930
0,United States,54,        Insurance carriers and related activities,339636
0,United States,55,"        Funds, trusts, and other financial vehicles",30252
0,United States,56,      Real estate and rental and leasing,1897287
0,United States,57,        Real estate,1718954
