Fips,Area,IndCode,Industry,2010
0,United States,1,All industry total,14859772
0,United States,2,  Private industries,12826507
0,United States,3,"    Agriculture, forestry, fishing, and hunting",160217
0,United States,4,      Farms,129725
0,United States,5,"      Forestry, fishing, and related activities",30492
0,United States,6,"    Mining, quarrying, and oil and gas extraction",331720
0,United States,7,      Oil and gas extraction,209323
0,United States,8,      Mining (except oil and gas),77327
0,United States,9,      Support activities for mining,45070
0,United States,10,    Utilities,266986
0,United States,11,    Construction,541617
0,United States,12,    Manufacturing,1830585
0,United States,13,      Durable goods manufacturing,956595
0,United States,14,        Wood product manufacturing,22081
0,United States,15,        Nonmetallic mineral product manufacturing,36181
0,United States,16,        Primary metal manufacturing,48444
0,United States,17,        Fabricated metal product manufacturing,120326
0,United States,18,        Machinery manufacturing,122087
0,United States,19,        Computer and electronic product manufacturing,248999
0,United States,20,"        Electrical equipment, appliance, and component manufacturing",49971
0,United States,21,"        Motor vehicles, bodies and trailers, and parts manufacturing",92904
0,United States,22,        Other transportation equipment manufacturing,112157
0,United States,23,        Furniture and related product manufacturing,22225
0,United States,24,        Miscellaneous manufacturing,81221
0,United States,25,      Nondurable goods manufacturing,873990
0,United States,26,        Food and beverage and tobacco products manufacturing,229730
0,United States,27,        Textile mills and textile product mills,15555
0,United States,28,"        Apparel, leather, and allied product manufacturing",10516
0,United States,29,        Paper manufacturing,55313
0,United States,30,        Printing and related support activities,38800
0,United States,31,        Petroleum and coal products manufacturing,129979
0,United States,32,        Chemical manufacturing,330822
0,United States,33,        Plastics and rubber products manufacturing,63274
0,United States,34,    Wholesale trade,868469
0,United States,35,    Retail trade,868800
0,United States,36,    Transportation and warehousing,425131
0,United States,37,      Air transportation,72192
0,United States,38,      Rail transportation,35012
0,United States,39,      Water transportation,15913
0,United States,40,      Truck transportation,113293
0,United States,41,      Transit and ground passenger transportation,28046
0,United States,42,      Pipeline transportation,18710
0,United States,43,      Other transportation and support activities,95722
0,United States,44,      Warehousing and storage,46243
0,United States,45,    Information,730179
0,United States,46,      Publishing industries (except Internet),182366
0,United States,47,      Motion picture and sound recording industries,107498
0,United States,48,      Broadcasting (except Internet) and telecommunications,370842
0,United States,49,"      Data processing, hosting, and other information services",69472
0,United States,50,"    Finance, insurance, real estate, rental, and leasing",2951552
0,United States,51,      Finance and insurance,1005832
0,United States,52,"        Monetary Authorities- central bank, credit intermediation, and related services",410157
0,United States,53,"        Securities, commodity contracts, and other financial investments and related activities",199473
0,United States,54,        Insurance carriers and related activities,365176
0,United States,55,"        Funds, trusts, and other financial vehicles",31026
0,United States,56,      Real estate and rental and leasing,1945721
0,United States,57,        Real estate,1783933
0,United States,58,        Rental and leasing services and lessors of nonfinancial intangible assets,161788
0,United States,59,    Professional and business services,1729714
0,United States,60,"      Professional, scientific, and technical services",1022001
0,United States,61,        Legal services,206249
0,United States,62,        Computer systems design and related services,189914
0,United States,63,"        Miscellaneous professional, scientific, and technical services",625838
0,United States,64,      Management of companies and enterprises,268205
0,United States,65,      Administrative and support and waste management and remediation services,439508
0,United States,66,        Administrative and support services,393992
0,United States,67,        Waste management and remediation services,45516
0,United States,68,"    Educational services, health care, and social assistance",1248460
0,United States,69,      Educational services,169271
0,United States,70,      Health care and social assistance,1079189
0,United States,71,        Ambulatory health care services,517567
0,United States,72,"        Hospitals, nursing, and residential care facilities",469956
0,United States,73,        Social assistance,91666
0,United States,74,"    Arts, entertainment, recreation, accommodation, and food services",540671
0,United States,75,"      Arts, entertainment, and recreation",144446
0,United States,76,"        Performing arts, spectator sports, museums, and related activities",78767
0,United States,77,"        Amusement, gambling, and recreation industries",65679
0,United States,78,      Accommodation and food services,396225
0,United States,79,        Accommodation,110687
0,United States,80,        Food services and drinking places,285538
0,United States,81,    Other services (except government and government enterprises),332405
0,United States,82,  Government and government enterprises,2033265
0,United States,83,    Federal civilian,381372
0,United States,84,    Military,215159
0,United States,85,    State and local,1436733
0,United States,86,Addenda:,
0,United States,86,Natural resources and mining,491937
0,United States,87,Trade,1737269
0,United States,88,Transportation and utilities,692118
0,United States,89,Private goods-producing industries,2864139
0,United States,90,Private services-providing industries,9962369
1000,Alabama,1,All industry total,174710
1000,Alabama,2,  Private industries,142773
1000,Alabama,3,"    Agriculture, forestry, fishing, and hunting",2277
1000,Alabama,4,      Farms,1716
1000,Alabama,5,"      Forestry, fishing, and related activities",561
1000,Alabama,6,"    Mining, quarrying, and oil and gas extraction",3489
1000,Alabama,7,      Oil and gas extraction,939
1000,Alabama,8,      Mining (except oil and gas),2455
1000,Alabama,9,      Support activities for mining,95
1000,Alabama,10,    Utilities,5398
1000,Alabama,11,    Construction,7071
1000,Alabama,12,    Manufacturing,27595
1000,Alabama,13,      Durable goods manufacturing,15945
1000,Alabama,14,        Wood product manufacturing,860
1000,Alabama,15,        Nonmetallic mineral product manufacturing,701
1000,Alabama,16,        Primary metal manufacturing,2558
1000,Alabama,17,        Fabricated metal product manufacturing,1979
1000,Alabama,18,        Machinery manufacturing,912
1000,Alabama,19,        Computer and electronic product manufacturing,1182
1000,Alabama,20,"        Electrical equipment, appliance, and component manufacturing",545
1000,Alabama,21,"        Motor vehicles, bodies and trailers, and parts manufacturing",3218
1000,Alabama,22,        Other transportation equipment manufacturing,2930
1000,Alabama,23,        Furniture and related product manufacturing,558
1000,Alabama,24,        Miscellaneous manufacturing,503
1000,Alabama,25,      Nondurable goods manufacturing,11650
1000,Alabama,26,        Food and beverage and tobacco products manufacturing,2019
1000,Alabama,27,        Textile mills and textile product mills,517
1000,Alabama,28,"        Apparel, leather, and allied product manufacturing",270
1000,Alabama,29,        Paper manufacturing,2790
1000,Alabama,30,        Printing and related support activities,165
1000,Alabama,31,        Petroleum and coal products manufacturing,973
1000,Alabama,32,        Chemical manufacturing,3729
1000,Alabama,33,        Plastics and rubber products manufacturing,1188
1000,Alabama,34,    Wholesale trade,10038
1000,Alabama,35,    Retail trade,12145
1000,Alabama,36,    Transportation and warehousing,4729
1000,Alabama,37,      Air transportation,134
1000,Alabama,38,      Rail transportation,602
1000,Alabama,39,      Water transportation,401
1000,Alabama,40,      Truck transportation,1879
1000,Alabama,41,      Transit and ground passenger transportation,102
1000,Alabama,42,      Pipeline transportation,209
1000,Alabama,43,      Other transportation and support activities,925
1000,Alabama,44,      Warehousing and storage,477
1000,Alabama,45,    Information,4505
1000,Alabama,46,      Publishing industries (except Internet),1053
1000,Alabama,47,      Motion picture and sound recording industries,130
1000,Alabama,48,      Broadcasting (except Internet) and telecommunications,3094
1000,Alabama,49,"      Data processing, hosting, and other information services",229
1000,Alabama,50,"    Finance, insurance, real estate, rental, and leasing",26307
1000,Alabama,51,      Finance and insurance,7706
1000,Alabama,52,"        Monetary Authorities- central bank, credit intermediation, and related services",3813
1000,Alabama,53,"        Securities, commodity contracts, and other financial investments and related activities",598
1000,Alabama,54,        Insurance carriers and related activities,3202
1000,Alabama,55,"        Funds, trusts, and other financial vehicles",93
1000,Alabama,56,      Real estate and rental and leasing,18601
1000,Alabama,57,        Real estate,16979
1000,Alabama,58,        Rental and leasing services and lessors of nonfinancial intangible assets,1622
1000,Alabama,59,    Professional and business services,16588
1000,Alabama,60,"      Professional, scientific, and technical services",10308
1000,Alabama,61,        Legal services,2015
1000,Alabama,62,        Computer systems design and related services,2227
1000,Alabama,63,"        Miscellaneous professional, scientific, and technical services",6066
1000,Alabama,64,      Management of companies and enterprises,1682
1000,Alabama,65,      Administrative and support and waste management and remediation services,4597
1000,Alabama,66,        Administrative and support services,3962
1000,Alabama,67,        Waste management and remediation services,636
1000,Alabama,68,"    Educational services, health care, and social assistance",13367
1000,Alabama,69,      Educational services,942
1000,Alabama,70,      Health care and social assistance,12426
1000,Alabama,71,        Ambulatory health care services,7270
1000,Alabama,72,"        Hospitals, nursing, and residential care facilities",4469
